archivo,linea,tipo_conexion,endpoint_detectado,evidencia
"/app/backend/modules/finanzas/propinas_tpv/repository.py","118","execute_sql_query","","          AND mc.fecha >= '{f_ini} 00:00:00'           AND mc.fecha <= '{f_fin} 23:59:59'         ORDER BY mc.fecha DESC         """"""                  try:             logger.info(f""Consultando propinas SoftRestaurant: {server['name']} [{fecha_inicio} - {fecha_fin}]"")                          result = execute_sql_query(                 server['host'],                 server['port'],                 server['database'],                 server['username'],                 server['password'],                 query             )              "
"/app/backend/modules/finanzas/propinas_tpv/repository.py","201","execute_sql_query","","            # Paso 2: Construir query adaptada             query = SoftRestaurantSchemaDetector.build_propinas_query(                 schema, fecha_inicio, fecha_fin             )             result['query_usada'] = query[:500] + '...' if len(query) > 500 else query                          # Paso 3: Ejecutar query             logger.info(f""Ejecutando query defensiva para {server['name']}..."")             rows = execute_sql_query(                 server['host'],                 server['port'],                 server['database'],                 server['username'],                 server['password'],                 query             )              "
"/app/backend/modules/finanzas/repository_softrestaurant.py","246","_execute_query_subprocess","","        if len(sucursal_id) > 30 and '-' in sucursal_id:             logging.warning(f""[SoftRestaurant] sucursal_id parece UUID, no es sucursal SR: {sucursal_id}"")             return []  # Retornar vacío, no es una sucursal SoftRestaurant                  # 6. Fallback: no matchea nada específico, retornar todas (comportamiento original)         logging.warning(f""[SoftRestaurant] sucursal_id no reconocido: {sucursal_id}, consultando todas"")         return list(SOFTRESTAURANT_SERVERS.keys())          async def _execute_query_subprocess(self, server_key: str, query: str) -> List[Dict]:         """"""         Ejecuta una query usando subprocess con locale UTF-8 forzado.         Esto evita problemas de encoding con pytds en ambiente supervisor.         """"""         if server_key not in SOFTRESTAURANT_SERVERS:             logging.error(f""[SoftRestaurant] Servidor desconocido: {server_key}"")             return []          "
"/app/backend/modules/finanzas/repository_softrestaurant.py","376","_execute_query_subprocess","","                LEFT JOIN pagosproveedores pp ON pp.foliocompra = c.idcompra                 WHERE (c.cancelado IS NULL OR c.cancelado = 0)                 GROUP BY c.idcompra, c.folio, c.foliofactura, c.fechaaplicacion, c.fechafactura,                           c.fechavencimiento, c.referencia, c.idproveedor, c.total, p.nombre, p.rfc                 HAVING c.total - ISNULL(SUM(pp.abono), 0) > 0                 ORDER BY c.folio ASC             """"""                          results_compras = await self._execute_query_subprocess(server_key, query_compras_con_saldo)                          if not results_compras:                 logging.warning(f""[SoftRestaurant] Sin compras con saldo para {server_key}"")                 continue                          logging.info(f""[SoftRestaurant] {server_key}: {len(results_compras)} documentos con saldo > 0"")                          # DICIEMBRE 2026: Procesar cada documento directamente "
"/app/backend/modules/compras/service.py","51","get_server_by_id","","    almacen: str = None ) -> List[Dict]:     """"""     Obtiene la lista de inventarios físicos disponibles.     Soporta MPRO y SoftRestaurant.          FASE 3A: Blindaje por system_type     """"""     server = await repo.get_server_by_id(server_id)     if not server:         raise HTTPException(status_code=404, detail=""Servidor no encontrado"")          system_type = server.get('system_type', 'UNKNOWN')     normalized = normalize_system_type(system_type)          try:         if is_mpro_system(system_type): "
"/app/backend/modules/compras/service.py","121","get_server_by_id","","    Obtiene pedidos/requisiciones vigentes.     Soporta MPRO y SoftRestaurant.          FASE 3A - Blindaje:     - Maneja resultado homologado de ComprasQueryResult     - No propaga errores que contaminen otros módulos     - Distingue NO_DATA de errores técnicos     """"""     server = await repo.get_server_by_id(server_id)     if not server:         raise HTTPException(status_code=404, detail=""Servidor no encontrado"")          system_type = server.get('system_type', 'UNKNOWN')     normalized = normalize_system_type(system_type)          try:         if is_mpro_system(system_type): "
"/app/backend/modules/compras/service.py","231","get_server_by_id","","# ============================================================================  async def obtener_detalle_factura(server_id: str, folio: str) -> List[Dict]:     """"""     Obtiene el detalle de productos de una factura/entrada.          FASE 3A: Blindaje - Solo disponible en MPRO     """"""     server = await repo.get_server_by_id(server_id)     if not server:         raise HTTPException(status_code=404, detail=""Servidor no encontrado"")          system_type = server.get('system_type', 'UNKNOWN')          try:         if is_mpro_system(system_type):             log_compras_adapter_selected(""detalle-factura"", server_id, system_type, ""MPRO_ADAPTER"") "
"/app/backend/modules/compras/service.py","283","get_server_by_id","","    meses: str = None,     anio: str = None ) -> List[Dict]:     """"""     Obtiene facturas de proveedores filtradas.          FASE 3A: Blindaje - Solo disponible en MPRO     """"""     server = await repo.get_server_by_id(server_id)     if not server:         raise HTTPException(status_code=404, detail=""Servidor no encontrado"")          system_type = server.get('system_type', 'UNKNOWN')          # Obtener ID de sucursal     sucursal_id = None     if sucursal and is_mpro_system(system_type): "
"/app/backend/modules/compras/repository.py","58","execute_sql_query","","    Usa INFORMATION_SCHEMA para verificación segura.     """"""     query = f""""""     SELECT COUNT(*) as exists_flag      FROM INFORMATION_SCHEMA.TABLES      WHERE TABLE_NAME = '{table_name}'     """"""     try:         result = execute_sql_query(             server['host'], server['port'], server['database'],             server['username'], server['password'], query, timeout_seconds=10         )         if result and result[0].get('exists_flag', 0) > 0:             return True         return False     except Exception as e:         logging.warning(f""Error validando tabla {table_name}: {e}"") "
"/app/backend/modules/compras/repository.py","223","execute_sql_query","","        'MPRO' as origen     FROM Inventario_Fisico F     INNER JOIN Sucursal S ON S.Sc_Cve_Sucursal = F.Sc_Cve_Sucursal     INNER JOIN Almacen A ON A.Al_Cve_Almacen = F.Al_Cve_Almacen AND A.Sc_Cve_Sucursal = F.Sc_Cve_Sucursal     WHERE 1=1 {almacen_filtro} {sucursal_filtro}     ORDER BY F.If_Fecha DESC, F.If_Folio DESC     """"""          return execute_sql_query(         server['host'], server['port'], server['database'],         server['username'], server['password'], query     )   def query_inventarios_fisicos_sr(server: Dict, almacen_filtro: str = """") -> List[Dict]:     """"""     Obtiene inventarios físicos de SoftRestaurant. "
"/app/backend/modules/compras/repository.py","249","execute_sql_query","","        (SELECT COUNT(*) FROM detalleconteo D WHERE D.idfolioconteo = F.idfolioconteo) as productos,         'SoftRestaurant' as origen     FROM folioconteo F     INNER JOIN almacen A ON A.idalmacen = F.idalmacen     WHERE 1=1 {almacen_filtro}     ORDER BY F.fecha DESC, F.idfolioconteo DESC     """"""          return execute_sql_query(         server['host'], server['port'], server['database'],         server['username'], server['password'], query     )   # ============================================================================ # QUERIES SQL - PEDIDOS VIGENTES # ============================================================================ "
"/app/backend/modules/compras/repository.py","284","execute_sql_query","","        'MPRO' as origen     FROM Requisicion R     INNER JOIN Sucursal S ON S.Sc_Cve_Sucursal = R.Sc_Cve_Sucursal     INNER JOIN Almacen A ON A.Al_Cve_Almacen = R.Al_Cve_Almacen AND A.Sc_Cve_Sucursal = R.Sc_Cve_Sucursal     {sucursal_filtro}     ORDER BY R.Rq_Fecha DESC, R.Rq_Folio DESC     """"""          return execute_sql_query(         server['host'], server['port'], server['database'],         server['username'], server['password'], query     )   def query_pedidos_vigentes_sr(server: Dict) -> ComprasQueryResult:     """"""     Obtiene pedidos vigentes de SoftRestaurant. "
"/app/backend/modules/compras/repository.py","332","execute_sql_query","","        (SELECT COUNT(*) FROM detallepedidocompra D WHERE D.idpedidocompra = P.idpedidocompra) as productos,         'SoftRestaurant' as origen     FROM pedidocompra P     INNER JOIN almacen A ON A.idalmacen = P.idalmacen     ORDER BY P.fecha DESC, P.idpedidocompra DESC     """"""          try:         result = execute_sql_query(             server['host'], server['port'], server['database'],             server['username'], server['password'], query         )                  if result:             return ComprasQueryResult(                 success=True,                 data=result, "
"/app/backend/modules/compras/repository.py","411","execute_sql_query","","        ), 0) as consumo_promedio     FROM Requisicion_Detalle RD     INNER JOIN Requisicion R ON R.Rq_Folio = RD.Rq_Folio     INNER JOIN Producto P ON P.Pr_Cve_Producto = RD.Pr_Cve_Producto     WHERE RD.Rq_Folio = '{folio}'     ORDER BY P.Pr_Descripcion     """"""          return execute_sql_query(         server['host'], server['port'], server['database'],         server['username'], server['password'], query     )   # ============================================================================ # QUERIES SQL - DETALLE DE FACTURA # ============================================================================ "
"/app/backend/modules/compras/repository.py","439","execute_sql_query","","        MD.Md_Importe as importe     FROM Movimiento_Detalle MD     INNER JOIN Movimiento M ON M.Mv_Folio = MD.Mv_Folio     INNER JOIN Producto P ON P.Pr_Cve_Producto = MD.Pr_Cve_Producto     WHERE M.Mv_Documento = '{folio}'     ORDER BY P.Pr_Descripcion     """"""          return execute_sql_query(         server['host'], server['port'], server['database'],         server['username'], server['password'], query     )   # ============================================================================ # QUERIES SQL - FACTURAS DE PROVEEDOR # ============================================================================ "
"/app/backend/modules/compras/repository.py","478","execute_sql_query","","    FROM Movimiento M     INNER JOIN Proveedor P ON P.Pv_Cve_Proveedor = M.Pv_Cve_Proveedor     INNER JOIN Sucursal S ON S.Sc_Cve_Sucursal = M.Sc_Cve_Sucursal     WHERE M.Tm_Cve_TipoMov IN (SELECT Tm_Cve_TipoMov FROM Tipo_Movimiento WHERE Tm_Tipo = 'E')     {sucursal_filtro} {fecha_filtro}     ORDER BY M.Mv_Fecha DESC     """"""          return execute_sql_query(         server['host'], server['port'], server['database'],         server['username'], server['password'], query     )   __all__ = [     'init_compras_repository',     'get_db', "
"/app/backend/tests/test_migracion_servidores_sql.py","142","get_server_by_id","","         # Test get_servers_for_tablero     servers = await get_servers_for_tablero()     assert len(servers) > 0, ""No se obtuvieron servidores""     print(f""  ✓ get_servers_for_tablero(): {len(servers)} servidores"")          # Test get_server_by_id     test_id = servers[0]['id']     server = await get_server_by_id(test_id)     assert server is not None, f""No se encontró servidor {test_id}""     print(f""  ✓ get_server_by_id(): {server['name']}"")          # Verificar campos clave     for field in ['id', 'name', 'system_type', 'host', 'database', 'active']:         assert field in server, f""Falta campo {field}""     print(""  ✓ Estructura completa verificada"")      "
"/app/backend/tests/test_migracion_servidores_sql.py","144","get_server_by_id","","    servers = await get_servers_for_tablero()     assert len(servers) > 0, ""No se obtuvieron servidores""     print(f""  ✓ get_servers_for_tablero(): {len(servers)} servidores"")          # Test get_server_by_id     test_id = servers[0]['id']     server = await get_server_by_id(test_id)     assert server is not None, f""No se encontró servidor {test_id}""     print(f""  ✓ get_server_by_id(): {server['name']}"")          # Verificar campos clave     for field in ['id', 'name', 'system_type', 'host', 'database', 'active']:         assert field in server, f""Falta campo {field}""     print(""  ✓ Estructura completa verificada"")          return True  "
"/app/backend/tests/test_bloque2_paridad.py","71","execute_sql_query","","FROM cheques INNER JOIN turnos ON turnos.idturno = cheques.idturno WHERE CONVERT(varchar, turnos.apertura, 112) >= '{fi}'   AND CONVERT(varchar, turnos.apertura, 112) <= '{ff}'   AND cheques.cancelado = 0 """"""          try:         result = execute_sql_query(             server['host'],              server['port'],              server['database'],             server['username'],              server['password'],              query         )          "
"/app/backend/tests/test_bloque3_paridad_mpro.py","79","execute_sql_query","","    ISNULL(SUM(C.Co_Personas), 0) as pax FROM Venta_Encabezado VE LEFT JOIN Comanda C ON C.Co_Folio = VE.Vn_Folio AND C.Sc_Cve_Sucursal = VE.Sc_Cve_Sucursal WHERE VE.Vn_Fecha >= '{fi}' AND VE.Vn_Fecha <= '{ff}'   AND ISNULL(VE.Es_Cve_Estado, '') <> 'CA' """"""          try:         result = execute_sql_query(             server['host'],              server['port'],              server['database'],             server['username'],              server['password'],              query         )          "
"/app/backend/server.py","1683","get_server_by_id","@api_router.put(""/servers/{server_id}"")","    """"""     # FASE 3B.2: Validación RBAC corregida - permitir SuperAdministrador y Administrador     if current_user['role'] not in ['SuperAdministrador', 'Administrador']:         raise HTTPException(status_code=403, detail=""No autorizado. Requiere rol SuperAdministrador o Administrador."")          from core.server_registry import update_server as registry_update_server, get_server_by_id          # Verificar que el servidor existe (también verifica protección CORE via registry)     existing = await get_server_by_id(server_id, db=db, mask_secrets=False)     if not existing:         raise HTTPException(status_code=404, detail=""Servidor no encontrado"")          # Protección CORE     if existing.get(""tipo_conexion"") == ""CORE"" or existing.get(""es_editable_ui"") == False:         raise HTTPException(             status_code=403,              detail=""Esta conexión es del sistema central (CORE) y no puede ser modificada desde la interfaz"" "
"/app/backend/server.py","1741","get_server_by_id","@api_router.delete(""/servers/{server_id}"")","    """"""     # FASE 3B.2: Validación RBAC corregida - permitir SuperAdministrador y Administrador     if current_user['role'] not in ['SuperAdministrador', 'Administrador']:         raise HTTPException(status_code=403, detail=""No autorizado. Requiere rol SuperAdministrador o Administrador."")          from core.server_registry import delete_server as registry_delete_server, get_server_by_id          # Verificar que existe y obtener datos para validación CORE     existing = await get_server_by_id(server_id, db=db, mask_secrets=True)     if not existing:         raise HTTPException(status_code=404, detail=""Servidor no encontrado"")          # Protección CORE     if existing.get(""tipo_conexion"") == ""CORE"" or existing.get(""es_eliminable_ui"") == False:         raise HTTPException(             status_code=403,              detail=""Esta conexión es del sistema central (CORE) y no puede ser eliminada desde la interfaz"" "
"/app/backend/server.py","1805","execute_sql_query","@api_router.get(""/servers/{server_id}/ping"")","         logging.debug(f""[PING_SERVER] Servidor obtenido via registry. Origin={server.get('config_origin', 'UNKNOWN')}"")          import time     start_time = time.time()          try:         # Intentar conexión         result = execute_sql_query(             server['host'], server['port'], server['database'],             server['username'], server['password'],             ""SELECT 1 as ping, GETDATE() as server_time, @@VERSION as version""         )                  elapsed_time = round((time.time() - start_time) * 1000, 2)  # ms                  if result and len(result) > 0: "
"/app/backend/server.py","2042","execute_sql_query","","        # Agregar TOP 10 si no existe para evitar traer muchos datos         sql_test = sql         if ""TOP"" not in sql.upper() and ""LIMIT"" not in sql.upper():             # Insertar TOP 10 después de SELECT             sql_test = sql.replace(""SELECT"", ""SELECT TOP 10"", 1).replace(""select"", ""SELECT TOP 10"", 1)                  logging.info(f""Validando consulta tipo '{query_type}' para servidor {server_id}"")                  results = execute_sql_query(             server['host'],             server['port'],             server['database'],             server['username'],             server['password'],             sql_test         )          "
"/app/backend/server.py","2586","execute_sql_query","@api_router.get(""/servers/{server_id}/sucursales"")","    try:         sucursales_raw = []                  if is_mpro_system(server.get('system_type')):             # Intentar obtener sucursales de MPRO             query = ""SELECT Sc_Cve_Sucursal as id, Sc_Descripcion as nombre FROM Sucursal WHERE Es_Cve_Estado <> 'BA'""             try:                 logging.info(f""[MPRO Sucursales] Consultando sucursales para {server['name']}..."")                 results = execute_sql_query(                     server['host'],                     server['port'],                     server['database'],                     server['username'],                     server['password'],                     query                 )                 logging.info(f""[MPRO Sucursales] Resultado: {len(results) if results else 0} sucursales"") "
"/app/backend/server.py","2604","execute_sql_query","","                    sucursales_raw = results             except Exception as e:                 logging.warning(f""MPRO Sucursales query failed: {e}"")                          # Si no hay sucursales en la tabla Sucursal, intentar usar Almacenes             if not sucursales_raw:                 try:                     query_almacen = ""SELECT DISTINCT Al_Cve_Almacen as id, Al_Descripcion as nombre FROM Almacen WHERE Es_Cve_Estado <> 'BA'""                     almacenes = execute_sql_query(                         server['host'],                         server['port'],                         server['database'],                         server['username'],                         server['password'],                         query_almacen                     )                     if almacenes and len(almacenes) > 0: "
"/app/backend/server.py","2628","execute_sql_query","","                     elif is_softrestaurant_system(server.get('system_type')):             # SoftRestaurant NO tiene tabla Sucursal - devolvemos una sucursal virtual con el nombre del servidor             sucursales_raw = [{""id"": ""default"", ""nombre"": server.get('name', 'Principal'), ""codigo"": ""default""}]         else:             # Query genérica para otros sistemas - también con fallback             try:                 query = ""SELECT DISTINCT Sc_Cve_Sucursal as id, Sc_Descripcion as nombre FROM Sucursal""                 results = execute_sql_query(                     server['host'],                     server['port'],                     server['database'],                     server['username'],                     server['password'],                     query                 )                 if results and len(results) > 0: "
"/app/backend/server.py","2718","execute_sql_query","","            if sucursal_id:                 query = f""SELECT Al_Cve_Almacen as id, Al_Descripcion as nombre FROM Almacen WHERE Sc_Cve_Sucursal = %s AND Es_Cve_Estado <> 'BA'{almacen_filter}""                 results = execute_sql_query_params(                     server['host'], server['port'], server['database'],                     server['username'], server['password'], query, (sucursal_id,)                 )             else:                 query = f""SELECT Al_Cve_Almacen as id, Al_Descripcion as nombre FROM Almacen WHERE Es_Cve_Estado <> 'BA'{almacen_filter}""                 results = execute_sql_query(                     server['host'], server['port'], server['database'],                     server['username'], server['password'], query                 )             logging.info(f""[RBAC-ALMACENES] MPRO devolvió {len(results)} almacenes (filtrado RBAC)"")             return results                  elif is_softrestaurant_system(server.get('system_type')):             # FASE 8: Filtro por almacenes permitidos (usa ID numérico) "
"/app/backend/server.py","2738","execute_sql_query","","SELECT      idalmacen as id,      nombre,     ISNULL(tipo, 1) as tipo FROM almacen WHERE 1=1{almacen_filter} ORDER BY nombre """"""             results = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], query             )             logging.info(f""[RBAC-ALMACENES] SoftRestaurant devolvió {len(results)} almacenes (filtrado RBAC)"")             return results                  else:             # Query genérica para otros sistemas con filtro RBAC "
"/app/backend/server.py","2757","execute_sql_query","","            if sucursal_id:                 query = f""SELECT Al_Cve_Almacen as id, Al_Descripcion as nombre FROM Almacen WHERE Sc_Cve_Sucursal = %s{almacen_filter}""                 results = execute_sql_query_params(                     server['host'], server['port'], server['database'],                     server['username'], server['password'], query, (sucursal_id,)                 )             else:                 query = f""SELECT Al_Cve_Almacen as id, Al_Descripcion as nombre FROM Almacen WHERE 1=1{almacen_filter}""                 results = execute_sql_query(                     server['host'], server['port'], server['database'],                     server['username'], server['password'], query                 )             return results     except Exception as e:         logging.error(f""Error obteniendo almacenes: {str(e)}"")         return []  "
"/app/backend/server.py","3234","execute_sql_query","","SELECT      idalmacen as id,      nombre,     ISNULL(tipo, 1) as tipo FROM almacen {where_clause}{almacen_filter} ORDER BY nombre """"""         results = execute_sql_query(             server['host'],             server['port'],             server['database'],             server['username'],             server['password'],             query         )         logging.info(f""[RBAC-ALMACENES-SR] Devolvió {len(results)} almacenes (filtrado RBAC)"") "
"/app/backend/server.py","3347","execute_sql_query","","                LEFT JOIN almacen A ON A.idalmacen = INV.idalmacen1                 {where_clause}                 ORDER BY INV.fecha DESC             """"""             logging.info(f""[RBAC-INVENTARIOS-LIST] SR Query con filtro RBAC aplicado"")         else:             query = ""SELECT Fi_Folio as folio, CONVERT(varchar, fi_fecha, 120) as fecha FROM Fisico GROUP BY Fi_Folio, fi_fecha ORDER BY fi_fecha DESC""                  results = execute_sql_query(             server['host'],             server['port'],             server['database'],             server['username'],             server['password'],             query         )         return results "
"/app/backend/server.py","3512","execute_sql_query","","            """"""         else:             return {                 ""items"": [],                 ""totales"": {""cantidad"": 0, ""valor"": 0, ""items"": 0},                 ""mensaje"": f""Este reporte no está disponible para {system_type}""             }                  results = execute_sql_query(             server['host'],             server['port'],             server['database'],             server['username'],             server['password'],             query         )          "
"/app/backend/server.py","3639","execute_sql_query","@api_router.post(""/reports/inventory"")","        raise HTTPException(status_code=404, detail=""Consulta no encontrada"")          # Replace parameters in query     sql_query = query_template['sql_query']     for key, value in params.items():         sql_query = sql_query.replace(f""@{key}"", f""'{value}'"")          # Execute query     results = execute_sql_query(         server['host'],         server['port'],         server['database'],         server['username'],         server['password'],         sql_query     )      "
"/app/backend/server.py","3683","execute_sql_query","@api_router.get(""/servers/{server_id}/report-filters"")","        if is_mpro_system(server.get('system_type')):             # Obtener categorías             categorias_query = """"""                 SELECT DISTINCT Ct_Cve_Categoria as id, Ct_Descripcion as nombre                  FROM Categoria                  WHERE Es_Cve_Estado <> 'BA'                 ORDER BY Ct_Descripcion             """"""             categorias = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], categorias_query             )                          # Obtener familias             familias_query = """"""                 SELECT DISTINCT Fm_Cve_Familia as id, Fm_Descripcion as nombre                  FROM Familia  "
"/app/backend/server.py","3695","execute_sql_query","","                         # Obtener familias             familias_query = """"""                 SELECT DISTINCT Fm_Cve_Familia as id, Fm_Descripcion as nombre                  FROM Familia                  WHERE Es_Cve_Estado <> 'BA'                 ORDER BY Fm_Descripcion             """"""             familias = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], familias_query             )                          # Obtener subfamilias             subfamilias_query = """"""                 SELECT DISTINCT Sf_Cve_SubFamilia as id, Sf_Descripcion as nombre                  FROM SubFamilia  "
"/app/backend/server.py","3707","execute_sql_query","","                         # Obtener subfamilias             subfamilias_query = """"""                 SELECT DISTINCT Sf_Cve_SubFamilia as id, Sf_Descripcion as nombre                  FROM SubFamilia                  WHERE Es_Cve_Estado <> 'BA'                 ORDER BY Sf_Descripcion             """"""             subfamilias = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], subfamilias_query             )                          return {                 ""categorias"": categorias or [],                 ""familias"": familias or [],                 ""subfamilias"": subfamilias or [] "
"/app/backend/server.py","3739","execute_sql_query","","            # Obtener familias (gruposiclasificacion)             familias_query = """"""                 SELECT DISTINCT                      CAST(idgruposiclasificacion as VARCHAR) as id,                      descripcion as nombre                  FROM gruposiclasificacion                 ORDER BY descripcion             """"""             familias = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], familias_query             )                          # Obtener subfamilias (gruposi)             subfamilias_query = """"""                 SELECT DISTINCT                      CAST(idgruposi as VARCHAR) as id,  "
"/app/backend/server.py","3752","execute_sql_query","","            # Obtener subfamilias (gruposi)             subfamilias_query = """"""                 SELECT DISTINCT                      CAST(idgruposi as VARCHAR) as id,                      descripcion as nombre                  FROM gruposi                 ORDER BY descripcion             """"""             subfamilias = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], subfamilias_query             )                          return {                 ""categorias"": categorias,                 ""familias"": familias or [],                 ""subfamilias"": subfamilias or [] "
"/app/backend/server.py","3936","execute_sql_query","","                         # Si no hay fecha_ini, intentar obtenerla de inventarios_iniciales_info o del folio             if not fecha_ini:                 if inventarios_iniciales_info and inventarios_iniciales_info[0].get('fecha'):                     fecha_ini = inventarios_iniciales_info[0]['fecha'][:10]  # YYYY-MM-DD                 elif lista_folios_ini:                     # Obtener fecha del primer folio inicial                     fecha_folio_query = f""SELECT TOP 1 CONVERT(varchar, Fi_Fecha, 120) as fecha FROM Fisico WHERE Fi_Folio = '{lista_folios_ini[0]}'""                     fecha_result = execute_sql_query(server['host'], server['port'], server['database'], server['username'], server['password'], fecha_folio_query)                     if fecha_result:                         fecha_ini = fecha_result[0]['fecha'][:10]                     else:                         raise HTTPException(status_code=400, detail=""No se pudo determinar la fecha inicial"")                 else:                     raise HTTPException(status_code=400, detail=""Se requiere fecha_ini o inventarios_iniciales_info"")                          if not fecha_fin: "
"/app/backend/server.py","3949","execute_sql_query","","                else:                     raise HTTPException(status_code=400, detail=""Se requiere fecha_ini o inventarios_iniciales_info"")                          if not fecha_fin:                 if inventarios_finales_info and inventarios_finales_info[0].get('fecha'):                     fecha_fin = inventarios_finales_info[0]['fecha'][:10]                 elif lista_folios_fin:                     fecha_folio_query = f""SELECT TOP 1 CONVERT(varchar, Fi_Fecha, 120) as fecha FROM Fisico WHERE Fi_Folio = '{lista_folios_fin[0]}'""                     fecha_result = execute_sql_query(server['host'], server['port'], server['database'], server['username'], server['password'], fecha_folio_query)                     if fecha_result:                         fecha_fin = fecha_result[0]['fecha'][:10]                     else:                         raise HTTPException(status_code=400, detail=""No se pudo determinar la fecha final"")                 else:                     raise HTTPException(status_code=400, detail=""Se requiere fecha_fin o inventarios_finales_info"")                          # Calcular fecha de inicio para movimientos/ventas (fecha_ini + 1 día) "
"/app/backend/server.py","3983","execute_sql_query","","    A.Al_Cve_Almacen as codigo,     A.Al_Descripcion as nombre,     A.Sc_Cve_Sucursal as sucursal_codigo FROM Almacen A INNER JOIN Sucursal S ON S.Sc_Cve_Sucursal = A.Sc_Cve_Sucursal WHERE ({almacenes_like_conditions})     AND S.Sc_Descripcion LIKE '%{sucursal_safe}%' """"""             almacen_result = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], almacen_query             )             if not almacen_result:                 logging.error(f""Almacén(es) no encontrado(s) en MPRO - Sucursal: '{sucursal}', Almacenes: {lista_almacenes}, Servidor: {server.get('name', server_id)}"")                 raise HTTPException(status_code=404, detail=f""Almacén no encontrado en sucursal '{sucursal}'. Verifique la conexión al servidor SQL o que el almacén exista."")                          # Lista de códigos de almacén "
"/app/backend/server.py","4070","execute_sql_query","","            AND MOV.Al_Cve_Almacen IN ({almacenes_sql})             AND MOV.Es_Cve_Estado <> 'CA'             AND MOV.Mv_Fecha BETWEEN '{fecha_ini}' AND '{fecha_fin} 23:59:59'         )     ) ORDER BY F.Fm_Descripcion, SF.Sf_Descripcion, P.Pr_Descripcion """"""             logging.info(""Obteniendo catalogo de productos MPRO (INSUMOS con presentaciones + COMPRAS sin presentacion)..."")             productos = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], productos_query             )             logging.info(f""Productos obtenidos: {len(productos)}"")                          # 3. Obtener ventas - UNION ALL de ventas KIT + ventas DIRECTAS             # Consulta proporcionada por el usuario para MPRO             # MPRO: Ventas desde (fecha_inventario_inicial + 1 día) hasta fecha_inventario_final "
"/app/backend/server.py","4116","execute_sql_query","","    WHERE sucursal.Sc_Cve_Sucursal = '{sucursal_codigo}'         AND venta.Es_Cve_Estado <> 'CA'         AND venta.Vn_Fecha BETWEEN '{fecha_ini_mov}' AND '{fecha_fin} 23:59:59'     GROUP BY venta.Pr_Cve_Producto ) AS VentasCombinadas GROUP BY Producto_Codigo """"""                 logging.info(""Obteniendo ventas (KIT + DIRECTAS)..."")                 ventas_result = execute_sql_query(                     server['host'], server['port'], server['database'],                     server['username'], server['password'], ventas_query                 )                 ventas_dict = {v['Producto_Codigo']: float(v['Total_Ventas'] or 0) for v in ventas_result}                 logging.info(f""Ventas obtenidas para {len(ventas_dict)} productos"")             else:                 logging.info(f""MPRO - Almacén BODEGA '{almacen_nombre}' - Ventas = 0 para todos los productos"")              "
"/app/backend/server.py","4161","execute_sql_query","","                )                 END             ELSE E.Mv_Fecha         END     ) BETWEEN '{fecha_ini_mov}' AND '{fecha_fin} 23:59:59' GROUP BY E.Pr_Cve_Producto """"""             logging.info(""Obteniendo movimientos (con lógica especial de fechas para tipos 508/108)..."")             movimientos_result = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], movimientos_query             )             movimientos_dict = {m['Producto_Codigo']: float(m['Total_Movimientos'] or 0) for m in movimientos_result}             logging.info(f""Movimientos obtenidos para {len(movimientos_dict)} productos"")                          # 5. Detectar errores de captura de inventario             # Si un producto está en Producto_Presentacion como Pp_Producto (es una presentación) "
"/app/backend/server.py","4185","execute_sql_query","","FROM Producto_Presentacion PP INNER JOIN Producto P_PRES ON P_PRES.Pr_Cve_Producto = PP.Pp_Producto INNER JOIN Producto P_INS ON P_INS.Pr_Cve_Producto = PP.Pr_Cve_Producto INNER JOIN Fisico F ON F.Pr_Cve_Producto = PP.Pp_Producto     AND F.Al_Cve_Almacen IN ({almacenes_sql})     AND F.Fi_Folio IN ({folios_ini_sql}, {folios_fin_sql}) WHERE P_INS.Dp_Cve_Departamento = '0007' """"""             errores_result = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], errores_captura_query             )             if errores_result:                 logging.warning(f""ERRORES DE CAPTURA DETECTADOS: {len(errores_result)} presentaciones capturadas incorrectamente"")                 for err in errores_result:                     logging.warning(f""  - Presentación {err['Codigo_Presentacion']} ({err['Descripcion_Presentacion']}) capturada en inventario, pero debería capturarse como INSUMO {err['Codigo_Insumo']} ({err['Descripcion_Insumo']})"")              "
