archivo,linea,tipo_conexion,endpoint_detectado,evidencia
"/app/backend/modules/comercial/services/pricing_ai_service.py","478","execute_sql_query","","        N'{usuario}',         {lista_id_sql},         GETDATE(),         GETDATE()     )     """"""          try:         execute_sql_query(*conn, insert_query)         logger.info(f""[PRICING-IA] Análisis guardado: {analisis_id} tipo={tipo_analisis.value} lista={lista_id}"")     except Exception as e:         logger.error(f""[PRICING-IA] Error guardando análisis: {e}"")         # Re-raise para que el llamador sepa que falló         raise          return analisis_id  "
"/app/backend/modules/comercial/services/pricing_ai_service.py","525","execute_sql_query","","        EstadoAnalisis,         UsuarioEjecucion,         FechaEjecucion,         FechaCreacion     FROM Comercial_PricingAnalisisIA     WHERE AnalisisIAID = '{analisis_id}'     """"""          result = execute_sql_query(*conn, query)          if not result or len(result) == 0:         return None          row = result[0]          # Parsear JSONs     datos_entrada = None "
"/app/backend/modules/comercial/services/perfil_unidad_service.py","115","execute_sql_query","","    where_sql = f""WHERE {' AND '.join(where_clauses)}"" if where_clauses else """"          # Contar total     count_query = f""""""     SELECT COUNT(*) as total     FROM Sistema_UnidadesNegocioPerfilDigital     {where_sql}     """"""     count_result = execute_sql_query(*conn, count_query)     total = count_result[0]['total'] if count_result else 0          # Obtener página     offset = (page - 1) * page_size     query = f""""""     SELECT          CAST(PerfilDigitalID AS NVARCHAR(36)) as PerfilDigitalID,         EmpresaID, "
"/app/backend/modules/comercial/services/perfil_unidad_service.py","159","execute_sql_query","","        FechaModificacion,         UsuarioModificacion     FROM Sistema_UnidadesNegocioPerfilDigital     {where_sql}     ORDER BY NombreComercial     OFFSET {offset} ROWS FETCH NEXT {page_size} ROWS ONLY     """"""          result = execute_sql_query(*conn, query)          perfiles = [_row_to_perfil(row) for row in (result or [])]          return perfiles, total   def obtener_perfil_por_unidad(unidad_negocio_id: int) -> Optional[PerfilDigitalResponse]:     """""" "
"/app/backend/modules/comercial/services/perfil_unidad_service.py","210","execute_sql_query","","        UsuarioCreacion,         FechaModificacion,         UsuarioModificacion     FROM Sistema_UnidadesNegocioPerfilDigital     WHERE UnidadNegocioID = {unidad_negocio_id}       AND Activo = 1     """"""          result = execute_sql_query(*conn, query)          if result and len(result) > 0:         return _row_to_perfil(result[0])          return None   def obtener_perfil_por_id(perfil_digital_id: str) -> Optional[PerfilDigitalResponse]: "
"/app/backend/modules/comercial/services/perfil_unidad_service.py","261","execute_sql_query","","        FechaCreacion,         UsuarioCreacion,         FechaModificacion,         UsuarioModificacion     FROM Sistema_UnidadesNegocioPerfilDigital     WHERE PerfilDigitalID = '{perfil_digital_id}'     """"""          result = execute_sql_query(*conn, query)          if result and len(result) > 0:         return _row_to_perfil(result[0])          return None   def crear_perfil_digital(data: PerfilDigitalCreate, usuario: str) -> PerfilDigitalResponse: "
"/app/backend/modules/comercial/services/perfil_unidad_service.py","285","execute_sql_query","","         # Verificar que no existe perfil para esta unidad     check_query = f""""""     SELECT COUNT(*) as existe     FROM Sistema_UnidadesNegocioPerfilDigital     WHERE UnidadNegocioID = {data.unidad_negocio_id}       AND Activo = 1     """"""     check_result = execute_sql_query(*conn, check_query)          if check_result and check_result[0]['existe'] > 0:         raise ValueError(f""Ya existe un perfil digital activo para la unidad {data.unidad_negocio_id}"")          # Generar nuevo ID     perfil_id = str(uuid.uuid4())          # Preparar valores "
"/app/backend/modules/comercial/services/perfil_unidad_service.py","385","execute_sql_query","","        {desc_sql},         {keywords_sql},         1,         GETDATE(),         N'{usuario}'     )     """"""          execute_sql_query(*conn, insert_query)     logger.info(f""[PERFIL-DIGITAL] Creado perfil {perfil_id} para unidad {data.unidad_negocio_id} por {usuario}"")          # Retornar el perfil creado     return obtener_perfil_por_id(perfil_id)   def actualizar_perfil_digital(     perfil_digital_id: str, "
"/app/backend/modules/comercial/services/perfil_unidad_service.py","476","execute_sql_query","","    set_sql = "", "".join(set_clauses)          update_query = f""""""     UPDATE Sistema_UnidadesNegocioPerfilDigital     SET {set_sql}     WHERE PerfilDigitalID = '{perfil_digital_id}'     """"""          execute_sql_query(*conn, update_query)     logger.info(f""[PERFIL-DIGITAL] Actualizado perfil {perfil_digital_id} por {usuario}"")          return obtener_perfil_por_id(perfil_digital_id)   def inactivar_perfil_digital(perfil_digital_id: str, usuario: str) -> bool:     """"""     Inactiva un perfil digital (baja lógica). "
"/app/backend/modules/comercial/services/perfil_unidad_service.py","496","execute_sql_query","","    update_query = f""""""     UPDATE Sistema_UnidadesNegocioPerfilDigital     SET Activo = 0,         FechaModificacion = GETDATE(),         UsuarioModificacion = N'{usuario}'     WHERE PerfilDigitalID = '{perfil_digital_id}'     """"""          execute_sql_query(*conn, update_query)     logger.info(f""[PERFIL-DIGITAL] Inactivado perfil {perfil_digital_id} por {usuario}"")          return True   # ============================================================================= # HELPERS # ============================================================================= "
"/app/backend/modules/comercial/services/pricing_sugerido_service.py","99","execute_sql_query","","    # Paso 1: Verificar CostoReceta en Sync_Productos     query_receta = f""""""     SELECT CostoReceta     FROM Sync_Productos     WHERE ServerID = '{server_id}'       AND CodigoFuente = '{codigo_producto}'     """"""          result = execute_sql_query(*conn, query_receta)          if result and len(result) > 0:         costo_receta = result[0].get('CostoReceta')         if costo_receta is not None and float(costo_receta) > 0:             return float(costo_receta), 'COSTO_RECETA'          # Paso 2-5: Verificar en Sync_Productos_Insumos     query_insumos = f"""""" "
"/app/backend/modules/comercial/services/pricing_sugerido_service.py","118","execute_sql_query","","        UltimoCosto,         CostoPromedio,         CostoEstandar     FROM Sync_Productos_Insumos     WHERE ServerID = '{server_id}'       AND CodigoFuente = '{codigo_producto}'     """"""          result_insumos = execute_sql_query(*conn, query_insumos)          if result_insumos and len(result_insumos) > 0:         row = result_insumos[0]                  if row.get('Costo') and float(row['Costo']) > 0:             return float(row['Costo']), 'INSUMO_COSTO'                  if row.get('UltimoCosto') and float(row['UltimoCosto']) > 0: "
"/app/backend/modules/comercial/services/pricing_sugerido_service.py","149","execute_sql_query","","         query = f""""""     SELECT Nombre     FROM Sync_Productos     WHERE ServerID = '{server_id}'       AND CodigoFuente = '{codigo_producto}'     """"""          result = execute_sql_query(*conn, query)          if result and len(result) > 0:         return result[0].get('Nombre')          return None   def _es_producto_vino(codigo_producto: str, server_id: str) -> bool: "
"/app/backend/modules/comercial/services/pricing_sugerido_service.py","178","execute_sql_query","","    query = f""""""     SELECT 1     FROM Sync_Productos     WHERE ServerID = '{server_id}'       AND CodigoFuente = '{codigo_producto}'       AND FamiliaNombre IN ('{familias_str}')     """"""          result = execute_sql_query(*conn, query)          return result is not None and len(result) > 0   def _calcular_posicion_vs_competencia(     precio_propio: float,     precio_min: float,     precio_promedio: float, "
"/app/backend/modules/comercial/services/pricing_sugerido_service.py","541","execute_sql_query","","    query = f""""""     SELECT TOP {limit}         CodigoFuente     FROM Sync_Productos     {where_sql}     ORDER BY Nombre     """"""          result = execute_sql_query(*conn, query)          resultados = []          for row in (result or []):         codigo = row['CodigoFuente']                  request = PrecioSugeridoCalcularRequest(             codigo_producto=codigo, "
"/app/backend/modules/comercial/services/metricas_ia_service.py","105","execute_sql_query","","            SUM(CASE WHEN RequiereRevisionHumana = 1 THEN 1 ELSE 0 END) as revision_humana,             SUM(CASE WHEN CAST(FechaCreacion AS DATE) = CAST(GETDATE() AS DATE) THEN 1 ELSE 0 END) as hoy,             SUM(CASE WHEN FechaCreacion >= DATEADD(day, -7, GETDATE()) THEN 1 ELSE 0 END) as semana,             SUM(CASE WHEN FechaCreacion >= DATEADD(day, -30, GETDATE()) THEN 1 ELSE 0 END) as mes         FROM Comercial_PricingAnalisisIA         WHERE 1=1 {filtros}         """"""                  result = execute_sql_query(*conn, query_totales)         if result and len(result) > 0:             row = result[0]             total = row.get('total', 0) or 0             metricas[""total_analisis""] = total             metricas[""analisis_hoy""] = row.get('hoy', 0) or 0             metricas[""analisis_semana""] = row.get('semana', 0) or 0             metricas[""analisis_mes""] = row.get('mes', 0) or 0              "
"/app/backend/modules/comercial/services/metricas_ia_service.py","140","execute_sql_query","","            COUNT(*) as cantidad         FROM Comercial_PricingAnalisisIA         WHERE FechaCreacion >= DATEADD(day, -{dias_historial}, GETDATE())         {filtros}         GROUP BY CAST(FechaCreacion AS DATE)         ORDER BY fecha DESC         """"""                  result = execute_sql_query(*conn, query_por_dia)         if result:             metricas[""analisis_por_dia""] = [                 {                     ""fecha"": row['fecha'].strftime('%Y-%m-%d') if hasattr(row['fecha'], 'strftime') else str(row['fecha']),                     ""cantidad"": row['cantidad']                 }                 for row in result             ] "
"/app/backend/modules/comercial/services/metricas_ia_service.py","163","execute_sql_query","","            MAX(ConfianzaIA) as ultima_confianza,             MAX(FechaCreacion) as ultimo_analisis         FROM Comercial_PricingAnalisisIA         WHERE 1=1 {filtros}         GROUP BY CodigoProducto         ORDER BY cantidad_analisis DESC         """"""                  result = execute_sql_query(*conn, query_productos)         if result:             metricas[""productos_mas_analizados""] = [                 {                     ""codigo_producto"": row['CodigoProducto'],                     ""cantidad_analisis"": row['cantidad_analisis'],                     ""ultima_confianza"": row['ultima_confianza'],                     ""ultimo_analisis"": row['ultimo_analisis'].isoformat() if hasattr(row['ultimo_analisis'], 'isoformat') else str(row['ultimo_analisis'])                 } "
"/app/backend/modules/comercial/services/metricas_ia_service.py","185","execute_sql_query","","        SELECT TOP 10             CompetidoresUsadosJSON         FROM Comercial_PricingAnalisisIA         WHERE CompetidoresUsadosJSON IS NOT NULL         {filtros}         ORDER BY FechaCreacion DESC         """"""                  result = execute_sql_query(*conn, query_competidores)         competidores_count = {}         if result:             for row in result:                 try:                     comps = json.loads(row['CompetidoresUsadosJSON'] or '[]')                     for comp in comps:                         nombre = comp.get('nombre', comp) if isinstance(comp, dict) else str(comp)                         competidores_count[nombre] = competidores_count.get(nombre, 0) + 1 "
"/app/backend/modules/comercial/services/metricas_ia_service.py","220","execute_sql_query","","            EstadoAnalisis,             UsuarioEjecucion,             FechaCreacion         FROM Comercial_PricingAnalisisIA         WHERE 1=1 {filtros}         ORDER BY FechaCreacion DESC         """"""                  result = execute_sql_query(*conn, query_ultimos)         if result:             metricas[""ultimos_analisis""] = [                 {                     ""analisis_id"": str(row['AnalisisIAID']),                     ""codigo_producto"": row['CodigoProducto'],                     ""tipo_analisis"": row['TipoAnalisis'],                     ""confianza"": row['ConfianzaIA'],                     ""requiere_revision"": bool(row['RequiereRevisionHumana']), "
"/app/backend/modules/comercial/services/metricas_ia_service.py","251","execute_sql_query","","            COUNT(*) as total_con_precios         FROM Comercial_PricingAnalisisIA         WHERE PrecioActual IS NOT NULL            AND PrecioSugerido IS NOT NULL           AND PrecioActual > 0         {filtros}         """"""                  result = execute_sql_query(*conn, query_promedios)         if result and len(result) > 0:             row = result[0]             if row.get('promedio_actual') and row.get('promedio_sugerido'):                 prom_actual = float(row['promedio_actual'])                 prom_sugerido = float(row['promedio_sugerido'])                 metricas[""promedio_precio_actual""] = round(prom_actual, 2)                 metricas[""promedio_precio_sugerido""] = round(prom_sugerido, 2)                  "
"/app/backend/modules/comercial/services/metricas_ia_service.py","274","execute_sql_query","","        SELECT              TipoAnalisis,             COUNT(*) as cantidad         FROM Comercial_PricingAnalisisIA         WHERE 1=1 {filtros}         GROUP BY TipoAnalisis         """"""                  result = execute_sql_query(*conn, query_tipos)         if result:             metricas[""tipos_analisis""] = {                 row['TipoAnalisis']: row['cantidad']                 for row in result             }                  logger.info(f""[METRICAS-IA] Dashboard generado: {metricas['total_analisis']} análisis totales"")          "
"/app/backend/modules/comercial/services/metricas_ia_service.py","324","execute_sql_query","","        SELECT              COUNT(*) as total,             SUM(CASE WHEN EsCompetenciaDirecta = 1 THEN 1 ELSE 0 END) as directos,             SUM(CASE WHEN EsBenchmarkAspiracional = 1 THEN 1 ELSE 0 END) as aspiracionales         FROM Comercial_Competidores         WHERE Activo = 1 {filtros}         """"""                  result = execute_sql_query(*conn, query_comp)         if result and len(result) > 0:             row = result[0]             stats[""total_competidores""] = row.get('total', 0) or 0             stats[""competidores_directos""] = row.get('directos', 0) or 0             stats[""competidores_aspiracionales""] = row.get('aspiracionales', 0) or 0                  # Items de menú         query_items = f"""""" "
"/app/backend/modules/comercial/services/metricas_ia_service.py","344","execute_sql_query","","            AVG(cmi.Precio) as promedio_precio,             COUNT(DISTINCT cmi.CategoriaCompetidor) as categorias         FROM Comercial_CompetidoresMenuItems cmi         INNER JOIN Comercial_Competidores cc ON cmi.CompetidorID = cc.CompetidorID         WHERE cmi.Activo = 1 AND cc.Activo = 1         {filtros.replace('EmpresaID', 'cc.EmpresaID').replace('UnidadNegocioID', 'cc.UnidadNegocioID')}         """"""                  result = execute_sql_query(*conn, query_items)         if result and len(result) > 0:             row = result[0]             stats[""total_items_capturados""] = row.get('total', 0) or 0             stats[""items_ultima_semana""] = row.get('ultima_semana', 0) or 0             stats[""categorias_cubiertas""] = row.get('categorias', 0) or 0             if row.get('promedio_precio'):                 stats[""promedio_precio_competencia""] = round(float(row['promedio_precio']), 2)          "
"/app/backend/modules/comercial/services/precios_vinos_service.py","258","execute_sql_query","","    query_costo_receta = f""""""     SELECT          sp.CostoReceta     FROM Sync_Productos sp     WHERE sp.ServerID = '{server_id}'       AND sp.CodigoFuente = '{codigo_producto}'     """"""          result_cr = execute_sql_query(*conn, query_costo_receta)          if result_cr and len(result_cr) > 0:         costo_receta = result_cr[0].get('CostoReceta')         if costo_receta is not None and float(costo_receta) > 0:             # CostoReceta > 0 es costo consolidado confiable             return float(costo_receta), 'COSTO_RECETA'          # PASO 2-5: Verificar costos en Sync_Productos_Insumos "
"/app/backend/modules/comercial/services/precios_vinos_service.py","278","execute_sql_query","","        i.UltimoCosto,         i.CostoPromedio,         i.CostoEstandar     FROM Sync_Productos_Insumos i     WHERE i.ServerID = '{server_id}'       AND i.CodigoFuente = '{codigo_producto}'     """"""          result_insumos = execute_sql_query(*conn, query_insumos)          if result_insumos and len(result_insumos) > 0:         row = result_insumos[0]                  # Jerarquía 2: Costo de botella/insumo         if row.get('Costo') and float(row['Costo']) > 0:             return float(row['Costo']), 'INSUMO_COSTO'          "
"/app/backend/modules/comercial/services/precios_vinos_service.py","326","execute_sql_query","","    FROM Comercial_ReglasPrecioRangos     WHERE ReglaPrecioID = '{regla_id}'       AND Activo = 1       AND {costo} >= LimiteInferior       AND {costo} <= LimiteSuperior     ORDER BY Orden     """"""          result = execute_sql_query(*conn, query)          if result and len(result) > 0:         return str(result[0]['RangoID']), float(result[0]['MargenMultiplicador'])          return None, None   def obtener_tasa_impuesto(codigo_producto: str, server_id: str) -> Tuple[Optional[float], Optional[str]]: "
"/app/backend/modules/comercial/services/precios_vinos_service.py","353","execute_sql_query","","        m.TasaEfectiva,         CAST(m.MapeoProductoID AS NVARCHAR(36)) as MapeoID,         m.EstadoFiscal     FROM Comercial_ImpuestosMapeo m     WHERE m.ServerID = '{server_id}'       AND m.CodigoProducto = '{codigo_producto}'     """"""          result = execute_sql_query(*conn, query)          if not result or len(result) == 0:         return None, None          row = result[0]          # Si es NO_CONFIGURADO, retornar None     if row['EstadoFiscal'] == 'NO_CONFIGURADO': "
"/app/backend/modules/comercial/services/precios_vinos_service.py","389","execute_sql_query","","        MultiploRedondeo     FROM Comercial_ReglasPrecio     WHERE Codigo = 'VINOS_RANGOS_MX'       AND Activo = 1       AND VigenciaDesde <= GETDATE()       AND (VigenciaHasta IS NULL OR VigenciaHasta >= GETDATE())     """"""          result = execute_sql_query(*conn, query)          if result and len(result) > 0:         return dict(result[0])          return None   def calcular_precio_sugerido_vino( "
"/app/backend/modules/comercial/services/precios_vinos_service.py","567","execute_sql_query","","        sp.FamiliaNombre,         sp.SubFamiliaNombre     FROM Sync_Productos sp     WHERE sp.FamiliaNombre IN ('{familias_str}')       {where_server}     ORDER BY sp.Nombre     """"""          result = execute_sql_query(*conn, query)          resultados = []     for row in (result or []):         resultado = calcular_precio_sugerido_vino(             row['CodigoFuente'],             row['ServerID'],             row['Nombre'],             row.get('FamiliaNombre'), "
"/app/backend/modules/comercial/routes.py","457","execute_sql_query","","        fecha_ultima_actualizacion     FROM Comercial_Ventas_Dia_Abiertas_v2     WHERE server_id = '{server_id}'       AND fecha_operacion = '{fecha_operacion}'     """"""          try:         # Usar configuración EDARSAHUB del repository         result = execute_sql_query(             EDARSAHUB_CONFIG['host'],             EDARSAHUB_CONFIG['port'],             EDARSAHUB_CONFIG['database'],             EDARSAHUB_CONFIG['username'],             EDARSAHUB_CONFIG['password'],             query         )          "
"/app/backend/modules/comercial/routes.py","1927","get_server_by_id","@router.get(""/comercial/sucursales/{server_id}"")","    """"""     Obtiene las sucursales/empresas de un servidor.          FASE A-P1 (2026-05-26): MIGRADO A SQL-FIRST     - Lee de Sistema_Sucursales + Sistema_SucursalServidorMapeo en EDARSAHUB     - CERO conexiones LIVE a servidores remotos     - Guard rail removido para este endpoint     """"""     server = await get_server_by_id(server_id)     if not server:         raise HTTPException(status_code=404, detail=""Servidor no encontrado"")          # BLINDAJE RBAC: Validar acceso unificado     await validate_server_access_rbac(current_user, server_id)          # FASE A-P1: LEER DESDE EDARSAHUB SQL (Sistema_Sucursales + mapeo)     try: "
"/app/backend/modules/comercial/routes.py","1961","execute_sql_query","","        FROM Sistema_Sucursales ss         JOIN Sistema_SucursalServidorMapeo sm ON ss.SucursalID = sm.SucursalID         WHERE CAST(sm.ServidorID AS VARCHAR(50)) = '{server_id}'           AND ss.Activo = 1           AND sm.Activo = 1         ORDER BY ss.NombreSucursal         '''                  result = execute_sql_query(             edarsahub_host,             edarsahub_port,             edarsahub_database,             edarsahub_username,             edarsahub_password,             query_sucursales         ) or []          "
"/app/backend/modules/comercial/routes.py","2030","get_server_by_id","@router.get(""/comercial/metas/{server_id}"")","         FASE DDL COMERCIAL: MIGRADO A SQL-FIRST     Consulta tabla Sync_Metas_Comerciales en EDARSAHUB.     """"""     from modules.comercial.cache_service import (         SourceStatus, build_envelope_response     )          server = await get_server_by_id(server_id)     if not server:         return build_envelope_response(             source_status=SourceStatus.ERROR,             data={""metas"": []},             source_message=""Servidor no encontrado""         )          # BLINDAJE RBAC: Validar acceso unificado "
"/app/backend/modules/comercial/routes.py","2160","execute_sql_query","","INNER JOIN productos p ON p.idproducto = cd.idproducto INNER JOIN turnos ON turnos.idturno = cheques.idturno WHERE CONVERT(varchar, turnos.apertura, 112) >= '{f_ini}'   AND CONVERT(varchar, turnos.apertura, 112) <= '{f_fin}'   AND cheques.cancelado = 0 GROUP BY p.descripcion ORDER BY SUM(cd.cantidad * cd.precio) DESC """"""             result_prod = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], query_productos             )                          if result_prod is not None:                 query_success = True                 for r in (result_prod or []):                     real_ventas = float(r['real_ventas'] or 0) "
"/app/backend/modules/comercial/routes.py","2192","execute_sql_query","","LEFT JOIN meseros m ON m.idmesero = cheques.idmesero INNER JOIN turnos ON turnos.idturno = cheques.idturno WHERE CONVERT(varchar, turnos.apertura, 112) >= '{f_ini}'   AND CONVERT(varchar, turnos.apertura, 112) <= '{f_fin}'   AND cheques.cancelado = 0 GROUP BY m.nombre ORDER BY SUM(cheques.total{propina_expr}) DESC """"""             result_vend = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], query_vendedor             )                          if result_vend is not None:                 for r in (result_vend or []):                     real_ventas = float(r['real_ventas'] or 0)                     meta_estimada = real_ventas * 1.1 "
"/app/backend/modules/comercial/routes.py","2245","execute_sql_query","","WHERE CONVERT(varchar, VE.Vn_Fecha, 112) >= '{f_ini}'   AND CONVERT(varchar, VE.Vn_Fecha, 112) <= '{f_fin}'   AND ISNULL(VE.Es_Cve_Estado, '') <> 'CA'   AND V.Vn_Precio_Neto_Importe > 0   {filtro_sucursal} GROUP BY P.Pr_Descripcion ORDER BY SUM(V.Vn_Precio_Neto_Importe) DESC """"""             result_prod = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], query_productos             )                          if result_prod is not None:                 query_success = True                 for r in (result_prod or []):                     real_ventas = float(r['real_ventas'] or 0) "
"/app/backend/modules/comercial/routes.py","2278","execute_sql_query","","WHERE CONVERT(varchar, VE.Vn_Fecha, 112) >= '{f_ini}'   AND CONVERT(varchar, VE.Vn_Fecha, 112) <= '{f_fin}'   AND ISNULL(VE.Es_Cve_Estado, '') <> 'CA'   AND VE.Vn_Precio_Neto_Importe > 0   {filtro_sucursal} GROUP BY VND.Vn_Descripcion ORDER BY SUM(VE.Vn_Precio_Neto_Importe) DESC """"""             result_vend = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], query_vendedor             )                          if result_vend is not None:                 if not query_success:                     query_success = True                 for r in (result_vend or []): "
"/app/backend/modules/comercial/routes.py","2367","get_server_by_id","@router.get(""/comercial/ticket-perfecto/{server_id}"")","         FASE DDL COMERCIAL: MIGRADO A SQL-FIRST     Consulta tabla Sync_Ticket_Perfecto en EDARSAHUB.     """"""     from modules.comercial.cache_service import (         SourceStatus, build_envelope_response     )          server = await get_server_by_id(server_id)     if not server:         return build_envelope_response(             source_status=SourceStatus.ERROR,             data={""tickets"": []},             source_message=""Servidor no encontrado""         )          # FASE 6-8: Validación centralizada de acceso "
"/app/backend/modules/comercial/routes.py","2505","execute_sql_query","","INNER JOIN cheqdet cd ON cd.foliodet = cheques.folio INNER JOIN productos p ON p.idproducto = cd.idproducto INNER JOIN turnos ON turnos.idturno = cheques.idturno WHERE CONVERT(varchar, turnos.apertura, 112) >= '{f_ini}'   AND CONVERT(varchar, turnos.apertura, 112) <= '{f_fin}'   AND cheques.cancelado = 0   AND cheques.total > 0 """"""                 result = execute_sql_query(                     server['host'], server['port'], server['database'],                     server['username'], server['password'], query_categorias                 )                                  if result is not None:                     query_success = True                     tickets_totales = int(result[0]['tickets_totales'] or 0) if result else 0                     con_alimentos = int(result[0]['con_alimentos'] or 0) if result else 0 "
"/app/backend/modules/comercial/routes.py","2543","execute_sql_query","","                    query_simple = f"""""" SELECT COUNT(DISTINCT cheques.folio) as tickets_totales FROM cheques INNER JOIN turnos ON turnos.idturno = cheques.idturno WHERE CONVERT(varchar, turnos.apertura, 112) >= '{f_ini}'   AND CONVERT(varchar, turnos.apertura, 112) <= '{f_fin}'   AND cheques.cancelado = 0 AND cheques.total > 0 """"""                     result_simple = execute_sql_query(                         server['host'], server['port'], server['database'],                         server['username'], server['password'], query_simple                     )                     if result_simple:                         tickets_totales = int(result_simple[0]['tickets_totales'] or 0)                         ticket_data = {                             ""tickets_totales"": tickets_totales,                             ""tickets_completos"": 0, "
"/app/backend/modules/comercial/routes.py","2581","execute_sql_query","","INNER JOIN turnos ON turnos.idturno = cheques.idturno WHERE CONVERT(varchar, turnos.apertura, 112) >= '{f_ini}'   AND CONVERT(varchar, turnos.apertura, 112) <= '{f_fin}'   AND cheques.cancelado = 0 GROUP BY p.idproducto, p.descripcion HAVING SUM(cd.cantidad * cd.precio) > 0 ORDER BY SUM(cd.cantidad * cd.precio) DESC """"""             result_rent = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], query_rentabilidad             )                          if result_rent is not None:                 for r in (result_rent or []):                     ventas = float(r['ventas'] or 0)                     costo = float(r['costo'] or 0) "
"/app/backend/modules/comercial/routes.py","2657","get_server_by_id","@router.get(""/comercial/ventas-tiempo/{server_id}"")","    current_user: Dict = Depends(get_current_user) ):     """"""     Ventas por hora y día de la semana.          FASE 1B-R2: Migrado a EDARSAHUB SQL - NO conexiones remotas     Fuente: Sync_Ventas_PorHora     """"""     server = await get_server_by_id(server_id)     if not server:         raise HTTPException(status_code=404, detail=""Servidor no encontrado"")          # FASE 6-8: Validación centralizada de acceso     await validate_server_access_rbac(current_user, server_id)          try:         # ============================================================================ "
"/app/backend/modules/comercial/routes.py","2886","get_server_by_id","@router.get(""/comercial/mesas/{server_id}"")","         FASE DDL COMERCIAL: MIGRADO A SQL-FIRST     Consulta tabla Sync_Mesas en EDARSAHUB.     """"""     from modules.comercial.cache_service import (         SourceStatus, build_envelope_response     )          server = await get_server_by_id(server_id)     if not server:         return build_envelope_response(             source_status=SourceStatus.ERROR,             data={""mesas"": []},             source_message=""Servidor no encontrado""         )          # FASE 6-8: Validación centralizada de acceso "
"/app/backend/modules/comercial/routes.py","3022","execute_sql_query","","    ISNULL(AVG(CAST(cheques.nopersonas as float)), 0) as pax_promedio FROM cheques INNER JOIN turnos ON turnos.idturno = cheques.idturno WHERE CONVERT(varchar, turnos.apertura, 112) >= '{f_ini}'   AND CONVERT(varchar, turnos.apertura, 112) <= '{f_fin}'   AND cheques.cancelado = 0   AND cheques.total > 0 """"""             result = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], query_unidad             )                          if result and len(result) > 0:                 row = result[0]                 cheques_mes = int(row['cheques_mes'] or 0)                 comensales_mes = int(row['comensales_mes'] or 0) "
"/app/backend/modules/comercial/routes.py","3078","execute_sql_query","","INNER JOIN turnos ON turnos.idturno = cheques.idturno WHERE CONVERT(varchar, turnos.apertura, 112) >= '{f_ini}'   AND CONVERT(varchar, turnos.apertura, 112) <= '{f_fin}'   AND cheques.cancelado = 0   AND cheques.total > 0 GROUP BY DATEPART(HOUR, turnos.apertura) ORDER BY COUNT(*) DESC """"""             result_rot = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], query_rotacion             )                          max_vueltas = max([int(r['vueltas'] or 0) for r in result_rot]) if result_rot else 1                          rotacion_por_mesa = []             for r in result_rot: "
"/app/backend/modules/comercial/routes.py","3136","execute_sql_query","","LEFT JOIN Comanda C ON C.Co_Folio = VE.Vn_Folio AND C.Sc_Cve_Sucursal = VE.Sc_Cve_Sucursal LEFT JOIN Sucursal S ON S.Sc_Cve_Sucursal = VE.Sc_Cve_Sucursal WHERE VE.Vn_Fecha >= CONVERT(datetime, '{fecha_ini} 00:00:00', 120)   AND VE.Vn_Fecha <= CONVERT(datetime, '{f_fin} 23:59:59', 120)   AND VE.Es_Cve_Estado <> 'CA'   AND VE.Vn_Precio_Neto_Importe > 0   {sucursal_filter} """"""             result = execute_sql_query(                 server['host'], server['port'], server['database'],                 server['username'], server['password'], query_unidad             )                          if result and len(result) > 0:                 row = result[0]                 cheques_mes = int(row['cheques_mes'] or 0)                 comensales_mes = int(row['comensales_mes'] or 0) "
"/app/backend/modules/comercial/routes.py","3169","execute_sql_query","","            # Si MongoDB no encontró el nombre (aún es server['name']), intentar con SQL             if nombre_final_mpro == server['name'] and sucursal:                 es_codigo_suc = sucursal.isdigit() or (len(sucursal) == 4 and sucursal[0] == '0')                 if es_codigo_suc:                     query_nombre = f"""""" SELECT TOP 1 Sc_Descripcion as nombre FROM Sucursal WHERE Sc_Cve_Sucursal = '{sucursal}' """"""                     try:                         result_nombre = execute_sql_query(                             server['host'], server['port'], server['database'],                             server['username'], server['password'], query_nombre                         )                         if result_nombre and len(result_nombre) > 0 and result_nombre[0].get('nombre'):                             nombre_final_mpro = result_nombre[0]['nombre']                     except Exception as e:                         logging.warning(f""No se pudo obtener nombre de sucursal {sucursal} desde SQL: {e}"")              "
